Time;Object;TileXSize;TileYSize;Variability;Columns;Rows;MultipleX;MultipleY;CladdingSeed;OpeningSeed;MargeX;UpperMargin;LowerMargin;MinOpeningHeight;MinOpeningWidth;DoorNumber
16:31:11:698;2.2;0.6;0.4;0.75;4;2;3;2;66;23;0.6;0.74;0.4;1.62;1.98;4
16:31:21:217;2.2;0.6;0.4;0.75;4;2;3;2;66;23;0.6;0.94;0.4;1.62;1.98;4
16:31:22:30;2.2;0.6;0.4;0.75;4;2;3;2;66;23;0.6;2.87;0.4;1.62;1.98;4
16:31:27:928;2.2;0.6;0.4;0.75;4;2;3;2;66;23;0.6;2.24;0.4;1.62;1.98;4
16:31:28:694;2.2;0.6;0.4;0.75;4;2;3;2;66;23;0.6;0.72;0.4;1.62;1.98;4
16:31:52:894;2.2;0.6;0.4;0.72;4;2;3;2;66;23;0.6;0.72;0.4;1.62;1.98;4
16:31:55:931;2.2;0.6;0.4;0;4;2;3;2;66;23;0.6;0.72;0.4;1.62;1.98;4
16:31:57:194;2.2;0.6;0.4;0.27;4;2;3;2;66;23;0.6;0.72;0.4;1.62;1.98;4
16:31:59:33;2.2;0.6;0.4;0.63;4;2;3;2;66;23;0.6;0.72;0.4;1.62;1.98;4
16:32:1:541;2.2;0.6;0.4;0.81;4;2;3;2;66;23;0.6;0.72;0.4;1.62;1.98;4
16:32:3:638;2.2;0.6;0.4;0.91;4;2;3;2;66;23;0.6;0.72;0.4;1.62;1.98;4
16:32:6:506;2.2;0.6;0.4;0.94;4;2;3;2;66;23;0.6;0.72;0.4;1.62;1.98;4
16:34:9:554;2.3;0.4;0.6;0.94;4;2;3;2;66;23;0.4;0.4;0.6;1.62;1.98;4
16:34:46:470;2.3;0.4;0.6;0.94;4;3;3;2;66;23;0.4;0.4;0.6;1.62;1.98;4
16:34:48:764;2.3;0.4;0.6;0.94;4;4;3;2;66;23;0.4;0.4;0.6;1.62;1.98;4
16:34:51:867;2.3;0.4;0.6;0.94;4;5;3;2;66;23;0.4;0.4;0.6;1.62;1.98;4
16:35:3:414;2.3;0.4;0.75;0.94;4;5;3;2;66;23;0.4;0.4;0.6;1.62;1.98;4
16:35:5:845;2.3;0.4;2;0.94;4;5;3;2;66;23;0.4;0.4;0.6;1.62;1.98;4
16:35:7:467;2.3;0.4;1.87;0.94;4;5;3;2;66;23;0.4;0.4;0.6;1.62;1.98;4
16:35:8:418;2.3;0.4;1.82;0.94;4;5;3;2;66;23;0.4;0.4;0.6;1.62;1.98;4
16:35:10:225;2.3;0.4;1.26;0.94;4;5;3;2;66;23;0.4;0.4;0.6;1.62;1.98;4
16:35:12:417;2.3;0.4;0.67;0.94;4;5;3;2;66;23;0.4;0.4;0.6;1.62;1.98;4
16:35:22:578;2.3;0.4;0.33;0.94;4;5;3;2;66;23;0.4;0.4;0.6;1.62;1.98;4
16:35:32:56;2.3;0.4;0.33;0.94;4;5;3;2;66;23;0.4;0.4;0.56;1.62;1.98;4
16:36:4:10;2.3;0.4;0.33;0.86;4;5;3;2;66;23;0.4;0.4;0.56;1.62;1.98;4
16:40:11:391;2.4;0.4;0.6;0.86;4;5;3;2;66;23;0.4;0.4;0.6;1.62;1.98;4
16:40:25:568;2.4;0.4;0.6;0.86;5;5;3;2;66;23;0.4;0.4;0.6;1.62;1.98;4
16:41:19:807;2.4;0.4;0.6;0.86;6;5;3;2;66;23;0.4;0.4;0.6;1.62;1.98;4
